,triplet_id,correct_avg,correct_id,delta,Accuracy Avg. Model,id_lo,id_mid,id_hi,prop_max,n_per_triplet,is_improvement,prop_max_rounded
535,536,0.4166666666666667,0.75,0.3333333333333333,4,20,664,1705,0.5,20,1,0.5
536,537,0.2978723404255319,0.5638297872340425,0.26595744680851063,2,20,727,1340,0.6435643564356436,101,1,0.6
537,538,0.46296296296296297,0.5462962962962963,0.08333333333333331,4,207,855,1723,0.4913793103448275,116,1,0.5
538,539,0.2,0.4,0.2,1,208,404,1530,0.5,14,1,0.5
539,540,0.7264150943396226,0.6981132075471698,-0.028301886792452824,7,208,604,1372,0.7368421052631579,114,0,0.7
540,541,0.75,0.75,0.0,7,209,1111,1206,0.6470588235294118,17,1,0.6
541,542,0.7272727272727273,0.7474747474747475,0.02020202020202022,7,209,242,531,0.7314814814814815,108,1,0.7
542,543,0.616822429906542,0.6542056074766355,0.03738317757009346,6,209,250,1061,0.6106194690265486,113,1,0.6
543,544,0.7142857142857143,0.5714285714285714,-0.1428571428571429,7,209,403,646,0.7333333333333333,15,0,0.7
544,545,1.0,1.0,0.0,9,209,569,1817,0.8421052631578947,19,1,0.8
545,546,0.6477272727272727,0.6818181818181818,0.03409090909090906,6,209,725,1660,0.65,100,1,0.6
546,547,0.2857142857142857,0.42857142857142855,0.14285714285714285,2,210,237,675,0.45,20,1,0.4
547,548,0.43434343434343436,0.6565656565656566,0.2222222222222222,4,210,568,801,0.4324324324324324,111,1,0.4
548,549,0.2,0.6,0.39999999999999997,1,211,1279,1622,0.5454545454545454,11,1,0.5
549,550,0.625,0.75,0.125,6,211,266,1125,0.6509433962264151,106,1,0.7
550,551,0.9191919191919192,0.9090909090909091,-0.010101010101010166,9,211,386,687,0.926605504587156,109,0,0.9
551,552,0.8316831683168316,0.8217821782178217,-0.00990099009900991,8,21,202,1457,0.8454545454545455,110,0,0.8
552,553,1.0,1.0,0.0,9,2,1207,1541,0.9411764705882352,17,1,0.9
553,554,0.4716981132075472,0.6132075471698113,0.14150943396226412,4,212,1370,1759,0.4273504273504273,117,1,0.4
554,555,0.9895833333333334,0.9895833333333334,0.0,9,212,286,1426,0.9902912621359224,103,1,1.0
555,556,0.42857142857142855,0.14285714285714285,-0.2857142857142857,4,212,341,1128,0.5625,16,0,0.6
556,557,0.5,0.75,0.25,4,212,348,358,0.5833333333333334,12,1,0.6
557,558,0.7777777777777778,0.7777777777777778,0.0,7,212,886,1609,0.7647058823529411,17,1,0.8
558,559,1.0,1.0,0.0,9,213,451,1245,0.7647058823529411,17,1,0.8
559,560,0.6565656565656566,0.6464646464646465,-0.010101010101010055,6,213,493,729,0.6694915254237288,118,0,0.7
560,561,0.25,0.75,0.5,2,214,1251,1376,0.8,15,1,0.8
561,562,0.42857142857142855,0.5714285714285714,0.14285714285714285,4,214,281,448,0.4375,16,1,0.4
562,563,0.9120879120879121,0.9120879120879121,0.0,9,214,607,1405,0.8918918918918919,111,1,0.9
563,564,0.8888888888888888,0.8888888888888888,0.0,8,215,1207,1348,0.8235294117647058,17,1,0.8
564,565,0.6666666666666666,1.0,0.33333333333333337,6,215,1371,1589,0.5333333333333333,15,1,0.5
565,566,0.36082474226804123,0.6288659793814433,0.26804123711340205,3,215,897,1451,0.5405405405405406,111,1,0.5
566,567,0.5,0.5,0.0,4,216,1540,1651,0.4615384615384615,13,1,0.5
567,568,0.7572815533980582,0.7378640776699029,-0.01941747572815533,7,21,64,1297,0.7545454545454545,110,0,0.8
568,569,0.5714285714285714,0.6071428571428571,0.0357142857142857,5,218,354,486,0.6153846153846154,104,1,0.6
569,570,0.8787878787878788,0.8787878787878788,0.0,8,218,619,1522,0.8495575221238938,113,1,0.8
570,571,0.3333333333333333,0.3333333333333333,0.0,3,218,959,1547,0.4615384615384615,13,1,0.5
571,572,0.7403846153846154,0.7307692307692307,-0.009615384615384692,7,219,1402,1851,0.7363636363636363,110,0,0.7
572,573,0.3235294117647059,0.7549019607843137,0.4313725490196078,3,220,548,776,0.4821428571428571,112,1,0.5
573,574,0.0,0.0,0.0,0,221,274,301,0.7647058823529411,17,1,0.8
574,575,0.3333333333333333,0.5,0.16666666666666669,3,221,646,1199,0.4666666666666667,15,1,0.5
575,576,0.7,0.8,0.10000000000000009,6,22,174,1192,0.6666666666666666,18,1,0.7
576,577,0.875,0.75,-0.125,8,221,896,1218,0.8461538461538461,13,0,0.8
577,578,0.6666666666666666,0.6666666666666666,0.0,6,222,290,1632,0.4666666666666667,15,1,0.5
578,579,0.47474747474747475,0.6363636363636364,0.1616161616161616,4,222,297,1550,0.4732142857142857,112,1,0.5
579,580,0.4845360824742268,0.6082474226804123,0.12371134020618552,4,222,783,1783,0.4778761061946903,113,1,0.5
580,581,0.99,0.99,0.0,9,223,1192,1688,0.9908256880733946,109,1,1.0
581,582,0.6176470588235294,0.7745098039215687,0.1568627450980392,6,225,1200,1420,0.6403508771929824,114,1,0.6
582,583,0.6,0.4,-0.19999999999999996,5,225,520,1580,0.5833333333333334,12,0,0.6
583,584,0.594059405940594,0.6831683168316832,0.08910891089108919,5,226,280,1006,0.5855855855855856,111,1,0.6
584,585,0.4,0.4,0.0,3,226,394,663,0.5384615384615384,13,1,0.5
585,586,0.0,0.2857142857142857,0.2857142857142857,0,226,870,1464,0.5333333333333333,15,1,0.5
586,587,0.9,0.9,0.0,8,227,1536,1632,0.9333333333333332,15,1,0.9
587,588,0.5108695652173914,0.5217391304347826,0.010869565217391242,5,227,367,1384,0.4954954954954955,111,1,0.5
588,589,0.8857142857142857,0.8952380952380953,0.009523809523809601,8,227,556,1191,0.8839285714285714,112,1,0.9
589,590,0.44554455445544555,0.5247524752475248,0.07920792079207922,4,227,968,1139,0.4642857142857143,112,1,0.5
590,591,0.7,0.8,0.10000000000000009,6,228,1196,1502,0.7222222222222222,18,1,0.7
591,592,0.11224489795918367,0.6938775510204082,0.5816326530612245,1,228,302,1491,0.7431192660550459,109,1,0.7
592,593,0.6086956521739131,0.6739130434782609,0.06521739130434778,6,22,84,180,0.6237623762376238,101,1,0.6
593,594,1.0,1.0,0.0,9,22,843,1110,0.9915966386554622,119,1,1.0
594,595,0.7403846153846154,0.7884615384615384,0.04807692307692302,7,228,664,1529,0.7522935779816514,109,1,0.8
595,596,1.0,1.0,0.0,9,228,809,1314,0.9375,16,1,0.9
596,597,0.3333333333333333,0.3333333333333333,0.0,3,229,785,1527,0.5,14,1,0.5
597,598,0.9047619047619048,0.8571428571428571,-0.04761904761904767,9,229,904,1519,0.9223300970873788,103,0,0.9
598,599,0.7142857142857143,0.7142857142857143,0.0,7,230,518,1014,0.875,16,1,0.9
599,600,0.7789473684210526,0.7894736842105263,0.010526315789473717,7,231,1475,1782,0.7431192660550459,109,1,0.7
600,601,0.2,0.4,0.2,1,231,408,539,0.4736842105263157,19,1,0.5
601,602,0.8229166666666666,0.8229166666666666,0.0,8,231,430,1461,0.8125,112,1,0.8
602,603,1.0,1.0,0.0,9,232,376,1784,0.9333333333333332,15,1,0.9
603,604,0.42857142857142855,0.42857142857142855,0.0,4,233,337,1619,0.5263157894736842,19,1,0.5
604,605,0.625,0.75,0.125,6,233,656,1309,0.4736842105263157,19,1,0.5
605,606,0.5714285714285714,0.8571428571428571,0.2857142857142857,5,234,323,1757,0.5,16,1,0.5
606,607,0.7159090909090909,0.7045454545454546,-0.011363636363636354,7,23,451,1270,0.7115384615384616,104,0,0.7
607,608,0.7731958762886598,0.8041237113402062,0.030927835051546393,7,235,1130,1811,0.7777777777777778,108,1,0.8
608,609,0.45054945054945056,0.5384615384615384,0.08791208791208788,4,23,524,1795,0.4403669724770642,109,1,0.4
609,610,0.7,0.5,-0.19999999999999996,6,235,628,1492,0.4444444444444444,18,0,0.4
610,611,0.6063829787234043,0.7446808510638298,0.13829787234042545,6,235,869,1166,0.6272727272727273,110,1,0.6
611,612,0.6666666666666666,0.6666666666666666,0.0,6,236,1529,1554,0.6153846153846154,13,1,0.6
612,613,0.3333333333333333,0.5555555555555556,0.22222222222222227,3,23,664,1633,0.4210526315789473,19,1,0.4
613,614,1.0,1.0,0.0,9,236,845,1677,0.9473684210526316,19,1,0.9
614,615,0.5204081632653061,0.673469387755102,0.15306122448979587,5,237,1303,1483,0.5242718446601942,103,1,0.5
615,616,0.4,0.6,0.19999999999999996,3,237,1573,1789,0.5555555555555556,18,1,0.6
616,617,0.14285714285714285,0.5714285714285714,0.42857142857142855,1,237,1768,1820,0.4117647058823529,17,1,0.4
617,618,0.25263157894736843,0.7684210526315789,0.5157894736842105,2,237,340,1829,0.7102803738317757,107,1,0.7
618,619,0.5,0.3333333333333333,-0.16666666666666669,4,238,307,771,0.6875,16,0,0.7
619,620,0.8333333333333334,0.8333333333333334,0.0,8,238,500,1274,0.9333333333333332,15,1,0.9
620,621,0.6,0.4,-0.19999999999999996,5,239,1751,1838,0.5625,16,0,0.6
621,622,0.58,0.57,-0.010000000000000009,5,239,934,1656,0.5803571428571429,112,0,0.6
622,623,0.9361702127659575,0.9361702127659575,0.0,9,239,982,1497,0.94,100,1,0.9
623,624,0.8585858585858586,0.8484848484848485,-0.010101010101010055,8,240,1038,1529,0.8727272727272727,110,0,0.9
624,625,0.9157894736842105,0.9052631578947369,-0.010526315789473606,9,240,532,671,0.9150943396226416,106,0,0.9
625,626,1.0,1.0,0.0,9,24,128,1439,1.0,13,1,1.0
626,627,0.7523809523809524,0.780952380952381,0.02857142857142858,7,241,750,1772,0.7433628318584071,113,1,0.7
627,628,0.5979381443298969,0.711340206185567,0.11340206185567014,5,24,203,1759,0.5350877192982456,114,1,0.5
628,629,0.5463917525773195,0.5257731958762887,-0.020618556701030855,5,242,1069,1761,0.5412844036697247,109,0,0.5
629,630,0.7422680412371134,0.7628865979381443,0.020618556701030855,7,242,448,869,0.7454545454545455,110,1,0.7
630,631,0.6,0.6,0.0,5,242,856,1035,0.875,16,1,0.9
631,632,0.14736842105263157,0.6631578947368421,0.5157894736842105,1,242,980,1454,0.6991150442477876,113,1,0.7
632,633,0.78,0.78,0.0,7,244,1220,1830,0.7909090909090909,110,1,0.8
633,634,0.6774193548387096,0.8172043010752689,0.13978494623655924,6,244,430,803,0.6893203883495146,103,1,0.7
634,635,0.8571428571428571,1.0,0.1428571428571429,8,245,343,729,0.6923076923076923,13,1,0.7
635,636,0.7204301075268817,0.7419354838709677,0.021505376344086002,7,24,583,1783,0.7545454545454545,110,1,0.8
636,637,0.8571428571428571,0.7142857142857143,-0.1428571428571428,8,245,967,1161,0.75,12,0,0.8
637,638,0.8899082568807339,0.8899082568807339,0.0,8,246,1407,1741,0.8956521739130435,115,1,0.9
638,639,0.8333333333333334,0.6666666666666666,-0.16666666666666674,8,246,259,1382,0.8,20,0,0.8
639,640,1.0,1.0,0.0,9,248,1203,1575,0.8823529411764706,17,1,0.9
640,641,0.42857142857142855,0.2857142857142857,-0.14285714285714285,4,248,1233,1818,0.3333333333333333,12,0,0.3
641,642,0.9484536082474226,0.9484536082474226,0.0,9,249,1189,1452,0.9532710280373832,107,1,1.0
642,643,0.6190476190476191,0.6095238095238096,-0.00952380952380949,6,249,369,829,0.6216216216216216,111,0,0.6
643,644,0.97,0.96,-0.010000000000000009,9,250,306,1565,0.9722222222222222,108,0,1.0
644,645,0.14285714285714285,0.7142857142857143,0.5714285714285714,1,250,988,1088,0.5882352941176471,17,1,0.6
645,646,0.4444444444444444,0.4444444444444444,0.0,4,251,593,833,0.4375,16,1,0.4
646,647,0.31868131868131866,0.6373626373626373,0.31868131868131866,3,251,855,1056,0.5833333333333334,108,1,0.6
647,648,0.7058823529411765,0.7450980392156863,0.039215686274509776,7,252,331,1227,0.7155963302752294,109,1,0.7
648,649,0.6632653061224489,0.7755102040816326,0.11224489795918369,6,252,479,1317,0.6481481481481481,108,1,0.6
649,650,0.8333333333333334,0.8333333333333334,0.0,8,252,690,1586,0.5714285714285714,14,1,0.6
650,651,0.47058823529411764,0.5490196078431373,0.07843137254901966,4,253,1799,1834,0.4957264957264957,117,1,0.5
651,652,0.65625,0.65625,0.0,6,253,948,974,0.591304347826087,115,1,0.6
652,653,0.3368421052631579,0.7052631578947368,0.3684210526315789,3,254,1007,1403,0.5555555555555556,108,1,0.6
653,654,0.25,0.6538461538461539,0.40384615384615385,2,254,1070,1074,0.6371681415929203,113,1,0.6
654,655,0.4020618556701031,0.5051546391752577,0.1030927835051546,4,254,477,1772,0.4424778761061947,113,1,0.4
655,656,0.2736842105263158,0.7789473684210526,0.5052631578947369,2,255,731,945,0.7314814814814815,108,1,0.7
656,657,0.2,0.5,0.3,1,256,408,1515,0.5,16,1,0.5
657,658,0.20652173913043478,0.8260869565217391,0.6195652173913043,2,257,439,1740,0.7850467289719626,107,1,0.8
658,659,0.625,0.625,0.0,6,257,576,1436,0.625,16,1,0.6
659,660,0.7142857142857143,0.7142857142857143,0.0,7,257,715,1322,0.5625,16,1,0.6
660,661,0.5714285714285714,0.42857142857142855,-0.14285714285714285,5,258,1390,1728,0.4736842105263157,19,0,0.5
661,662,0.5217391304347826,0.6956521739130435,0.17391304347826086,5,258,917,1225,0.5145631067961165,103,1,0.5
662,663,1.0,1.0,0.0,9,258,956,1761,0.9333333333333332,15,1,0.9
663,664,0.7142857142857143,0.7142857142857143,0.0,7,25,909,1091,0.8333333333333334,18,1,0.8
664,665,0.37755102040816324,0.5,0.12244897959183676,3,259,1137,1627,0.3394495412844037,109,1,0.3
665,666,0.6,0.6,0.0,5,259,642,792,0.5625,16,1,0.6
666,667,0.0,0.6,0.6,0,259,836,1840,0.6666666666666666,15,1,0.7
667,668,0.26436781609195403,0.4942528735632184,0.22988505747126436,2,260,1318,1447,0.55,100,1,0.6
668,669,0.875,0.875,0.0,8,26,118,218,0.7894736842105263,19,1,0.8
669,670,0.8426966292134831,0.8426966292134831,0.0,8,26,204,309,0.85,100,1,0.8
670,671,0.7653061224489796,0.7653061224489796,0.0,7,262,994,1707,0.7807017543859649,114,1,0.8
671,672,0.9081632653061225,0.9081632653061225,0.0,9,263,276,965,0.9,110,1,0.9
672,673,0.574468085106383,0.6276595744680851,0.05319148936170204,5,263,394,1026,0.6057692307692307,104,1,0.6
673,674,0.7,0.7,0.0,6,264,281,559,0.7333333333333333,15,1,0.7
674,675,0.7272727272727273,0.7909090909090909,0.0636363636363636,7,264,282,1652,0.7288135593220338,118,1,0.7
675,676,0.7142857142857143,0.7142857142857143,0.0,7,264,355,1783,0.625,16,1,0.6
676,677,1.0,1.0,0.0,9,264,404,419,0.8333333333333334,18,1,0.8
677,678,0.5825242718446602,0.6310679611650486,0.04854368932038844,5,265,614,1053,0.5945945945945946,111,1,0.6
678,679,0.42857142857142855,0.42857142857142855,0.0,4,26,563,1618,0.6111111111111112,18,1,0.6
679,680,0.8,0.9,0.09999999999999998,7,26,64,798,0.8333333333333334,18,1,0.8
680,681,0.25,0.75,0.5,2,267,280,1413,0.5625,16,1,0.6
681,682,0.75,0.75,0.0,7,26,734,984,0.7058823529411765,17,1,0.7
682,683,0.6666666666666666,0.6666666666666666,0.0,6,267,512,544,0.6785714285714286,112,1,0.7
683,684,0.2857142857142857,0.8571428571428571,0.5714285714285714,2,267,529,1760,0.5625,16,1,0.6
684,685,0.99,0.98,-0.010000000000000009,9,268,1214,1333,0.9814814814814816,108,0,1.0
685,686,0.8571428571428571,1.0,0.1428571428571429,8,269,1063,1836,0.625,16,1,0.6
686,687,0.75,0.75,0.0,7,269,1461,1793,0.8235294117647058,17,1,0.8
687,688,1.0,1.0,0.0,9,26,92,1238,1.0,15,1,1.0
688,689,0.42857142857142855,0.42857142857142855,0.0,4,269,444,1708,0.5,16,1,0.5
689,690,0.8932038834951457,0.883495145631068,-0.009708737864077666,8,269,627,1808,0.8888888888888888,108,0,0.9
690,691,0.8,0.8,0.0,7,269,800,1492,0.9333333333333332,15,1,0.9
691,692,0.5,0.6666666666666666,0.16666666666666663,4,270,801,1752,0.6153846153846154,13,1,0.6
692,693,0.8877551020408163,0.8877551020408163,0.0,8,27,125,412,0.8807339449541285,109,1,0.9
693,694,0.5833333333333334,0.3333333333333333,-0.25000000000000006,5,27,152,701,0.6111111111111112,18,0,0.6
694,695,0.7653061224489796,0.7755102040816326,0.010204081632653073,7,272,311,582,0.7714285714285715,105,1,0.8
695,696,1.0,1.0,0.0,9,27,258,1553,0.9285714285714286,14,1,0.9
696,697,0.8333333333333334,0.8333333333333334,0.0,8,27,307,1351,0.8125,16,1,0.8
697,698,0.7916666666666666,0.8229166666666666,0.03125,7,273,550,708,0.7924528301886793,106,1,0.8
698,699,0.9166666666666666,0.8958333333333334,-0.02083333333333326,9,273,900,1227,0.926605504587156,109,0,0.9
699,700,0.37755102040816324,0.6326530612244898,0.2551020408163266,3,274,1336,1759,0.5660377358490566,106,1,0.6
700,701,1.0,1.0,0.0,9,274,389,899,0.9047619047619048,21,1,0.9
701,702,0.6666666666666666,0.7777777777777778,0.11111111111111116,6,274,631,1340,0.6470588235294118,17,1,0.6
702,703,0.3917525773195876,0.5567010309278351,0.16494845360824745,3,274,975,1551,0.4587155963302752,109,1,0.5
703,704,0.875,0.875,0.0,8,274,992,1783,0.9444444444444444,18,1,0.9
704,705,0.14285714285714285,0.7142857142857143,0.5714285714285714,1,275,1146,1624,0.4666666666666667,15,1,0.5
705,706,0.3711340206185567,0.5257731958762887,0.15463917525773196,3,275,315,346,0.5462962962962963,108,1,0.5
706,707,0.25,0.75,0.5,2,275,344,1811,0.6,15,1,0.6
707,708,0.75,1.0,0.25,7,275,899,1486,0.5833333333333334,12,1,0.6
708,709,0.8924731182795699,0.8924731182795699,0.0,8,276,477,1014,0.8773584905660378,106,1,0.9
709,710,0.6666666666666666,0.6666666666666666,0.0,6,276,918,1762,0.6923076923076923,13,1,0.7
710,711,0.71,0.77,0.06000000000000005,7,277,1097,1321,0.6964285714285714,112,1,0.7
711,712,0.25842696629213485,0.6404494382022472,0.38202247191011235,2,277,504,882,0.6090909090909091,110,1,0.6
712,713,0.9587628865979382,0.9587628865979382,0.0,9,27,756,1361,0.9626168224299064,107,1,1.0
713,714,0.75,0.75,0.0,7,277,622,1534,0.6428571428571429,14,1,0.6
714,715,0.6666666666666666,0.6666666666666666,0.0,6,27,771,1568,0.6574074074074074,108,1,0.7
715,716,0.1568627450980392,0.7647058823529411,0.6078431372549019,1,2,77,746,0.8035714285714286,112,1,0.8
716,717,1.0,1.0,0.0,9,278,1005,1227,0.9285714285714286,14,1,0.9
717,718,0.6476190476190476,0.580952380952381,-0.06666666666666665,6,278,1794,1822,0.6521739130434783,115,0,0.7
718,719,0.6435643564356436,0.7029702970297029,0.05940594059405935,6,278,288,1512,0.631578947368421,114,1,0.6
719,720,1.0,1.0,0.0,9,27,875,1147,0.7647058823529411,17,1,0.8
720,721,0.7676767676767676,0.7575757575757576,-0.010101010101010055,7,279,462,518,0.7747747747747747,111,0,0.8
721,722,0.6952380952380952,0.7428571428571429,0.04761904761904767,6,279,906,1443,0.6902654867256637,113,1,0.7
722,723,0.9292929292929293,0.9292929292929293,0.0,9,279,920,1611,0.9196428571428572,112,1,0.9
723,724,0.4,0.6,0.19999999999999996,3,280,1219,1363,0.5882352941176471,17,1,0.6
724,725,1.0,1.0,0.0,9,280,667,1797,1.0,10,1,1.0
725,726,0.8686868686868687,0.8787878787878788,0.010101010101010055,8,281,1116,1638,0.8828828828828829,111,1,0.9
726,727,0.7634408602150538,0.7956989247311828,0.032258064516129004,7,28,1240,1611,0.7589285714285714,112,1,0.8
727,728,0.9313725490196079,0.9313725490196079,0.0,9,28,130,1570,0.9203539823008848,113,1,0.9
728,729,0.6,0.4,-0.19999999999999996,5,281,571,1113,0.5,18,0,0.5
729,730,0.7115384615384616,0.6923076923076923,-0.019230769230769273,7,281,657,1680,0.7155172413793104,116,0,0.7
730,731,0.3431372549019608,0.696078431372549,0.3529411764705882,3,281,798,1094,0.5,110,1,0.5
731,732,0.8504672897196262,0.8504672897196262,0.0,8,281,977,1250,0.8632478632478633,117,1,0.9
732,733,0.7608695652173914,0.782608695652174,0.021739130434782594,7,282,1187,1257,0.7623762376237624,101,1,0.8
733,734,0.2549019607843137,0.7843137254901961,0.5294117647058824,2,282,382,484,0.7304347826086957,115,1,0.7
734,735,0.5979381443298969,0.5979381443298969,0.0,5,282,409,1530,0.5871559633027523,109,1,0.6
735,736,0.5714285714285714,1.0,0.4285714285714286,5,282,642,1205,0.5555555555555556,18,1,0.6
736,737,0.2,0.4,0.2,1,28,312,1771,0.3846153846153846,13,1,0.4
737,738,0.8333333333333334,1.0,0.16666666666666663,8,283,1650,1787,0.7142857142857143,21,1,0.7
738,739,0.9560439560439561,0.9560439560439561,0.0,9,283,441,1492,0.9469026548672568,113,1,0.9
739,740,0.7142857142857143,0.8571428571428571,0.1428571428571428,7,284,1010,1153,0.625,16,1,0.6
740,741,0.6868686868686869,0.7373737373737373,0.0505050505050505,6,284,1012,1572,0.7053571428571429,112,1,0.7
741,742,0.6,0.8,0.20000000000000007,5,284,1778,1849,0.625,16,1,0.6
742,743,0.9489795918367347,0.9489795918367347,0.0,9,284,649,893,0.9537037037037036,108,1,1.0
743,744,0.422680412371134,0.41237113402061853,-0.010309278350515483,4,285,1230,1446,0.4482758620689655,116,0,0.4
744,745,0.9,0.9,0.0,8,285,1309,1699,0.9009009009009008,111,1,0.9
745,746,0.8333333333333334,0.8333333333333334,0.0,8,285,1337,1636,0.7777777777777778,18,1,0.8
746,747,0.3333333333333333,0.3333333333333333,0.0,3,285,499,1005,0.5,18,1,0.5
747,748,0.8333333333333334,1.0,0.16666666666666663,8,286,1144,1340,0.5625,16,1,0.6
748,749,0.6326530612244898,0.7244897959183674,0.09183673469387754,6,286,583,1788,0.6538461538461539,104,1,0.7
749,750,0.95,0.96,0.010000000000000009,9,287,1069,1292,0.9528301886792452,106,1,1.0
750,751,0.75,0.75,0.0,7,28,737,1620,0.8888888888888888,18,1,0.9
751,752,1.0,1.0,0.0,9,287,714,1641,1.0,13,1,1.0
752,753,0.36633663366336633,0.5247524752475248,0.15841584158415845,3,287,865,1689,0.3513513513513513,111,1,0.4
753,754,0.25,0.375,0.125,2,288,600,1197,0.4285714285714285,14,1,0.4
754,755,0.9230769230769231,0.9230769230769231,0.0,9,288,975,1052,0.7222222222222222,18,1,0.7
755,756,0.27835051546391754,0.8041237113402062,0.5257731958762887,2,289,1205,1434,0.6756756756756757,111,1,0.7
756,757,0.5,0.75,0.25,4,289,1232,1395,0.5294117647058824,17,1,0.5
757,758,0.125,0.25,0.125,1,289,686,1425,0.8571428571428571,14,1,0.9
758,759,0.625,0.625,0.0,6,290,1133,1822,0.5,18,1,0.5
759,760,0.4,0.6,0.19999999999999996,3,290,1466,1693,0.5714285714285714,14,1,0.6
760,761,0.9247311827956989,0.9247311827956989,0.0,9,290,549,1648,0.8981481481481481,108,1,0.9
761,762,0.4,0.4,0.0,3,291,553,1412,0.6363636363636364,11,1,0.6
762,763,0.8571428571428571,0.8571428571428571,0.0,8,29,1569,1690,0.875,16,1,0.9
763,764,0.625,0.625,0.0,6,291,756,1168,0.6428571428571429,14,1,0.6
764,765,0.83,0.86,0.030000000000000027,8,292,1016,1623,0.839622641509434,106,1,0.8
765,766,0.59375,0.6145833333333334,0.02083333333333337,5,292,1600,1674,0.6111111111111112,108,1,0.6
766,767,0.29213483146067415,0.6404494382022472,0.34831460674157305,2,292,352,401,0.5327102803738317,107,1,0.5
767,768,1.0,1.0,0.0,9,293,839,1498,0.9411764705882352,17,1,0.9
768,769,0.6,1.0,0.4,5,294,1038,1685,0.5714285714285714,14,1,0.6
769,770,0.5,0.5096153846153846,0.009615384615384581,4,294,602,1532,0.4824561403508772,114,1,0.5
770,771,0.5698924731182796,0.7096774193548387,0.13978494623655913,5,294,989,1267,0.5272727272727272,110,1,0.5
771,772,0.5,0.3333333333333333,-0.16666666666666669,4,295,1078,1489,0.5,16,0,0.5
772,773,0.8349514563106796,0.8349514563106796,0.0,8,295,1350,1807,0.8272727272727273,110,1,0.8
773,774,1.0,1.0,0.0,9,295,320,1192,0.9375,16,1,0.9
774,775,1.0,0.8333333333333334,-0.16666666666666663,9,295,539,1558,0.6666666666666666,15,0,0.7
775,776,0.6979166666666666,0.7083333333333334,0.01041666666666674,6,295,738,851,0.672566371681416,113,1,0.7
776,777,0.8958333333333334,0.8854166666666666,-0.01041666666666674,8,296,643,684,0.8773584905660378,106,0,0.9
777,778,1.0,1.0,0.0,9,29,701,1397,0.875,16,1,0.9
778,779,0.7894736842105263,0.7894736842105263,0.0,7,297,1630,1765,0.8113207547169812,106,1,0.8
779,780,0.15053763440860216,0.8387096774193549,0.6881720430107527,1,297,1757,1777,0.7614678899082569,109,1,0.8
780,781,0.5,0.6,0.09999999999999998,4,298,399,1590,0.5233644859813084,107,1,0.5
781,782,0.5714285714285714,0.5714285714285714,0.0,5,299,1089,1790,0.6,15,1,0.6
782,783,0.7,0.6,-0.09999999999999998,6,299,1536,1604,0.7647058823529411,17,0,0.8
783,784,0.125,0.5,0.375,1,29,935,1516,0.6666666666666666,15,1,0.7
784,785,0.375,0.5,0.125,3,299,381,528,0.3571428571428571,14,1,0.4
785,786,0.6176470588235294,0.6372549019607843,0.019607843137254832,6,299,473,1670,0.6460176991150443,113,1,0.6
786,787,0.5,0.5,0.0,4,299,759,1059,0.6111111111111112,18,1,0.6
787,788,0.8571428571428571,0.8571428571428571,0.0,8,300,1088,1779,0.9285714285714286,14,1,0.9
788,789,1.0,1.0,0.0,9,301,1154,1465,0.9285714285714286,14,1,0.9
789,790,0.8421052631578947,0.8210526315789474,-0.021052631578947323,8,301,460,1345,0.8468468468468469,111,0,0.8
790,791,0.68,0.66,-0.020000000000000018,6,301,506,1278,0.7,110,0,0.7
791,792,0.25,0.5,0.25,2,301,619,1478,0.4615384615384615,13,1,0.5
792,793,0.8613861386138614,0.8712871287128713,0.00990099009900991,8,30,174,1651,0.8660714285714286,112,1,0.9
793,794,1.0,1.0,0.0,9,30,189,1793,1.0,16,1,1.0
794,795,0.3333333333333333,0.3333333333333333,0.0,3,30,217,770,0.6363636363636364,11,1,0.6
795,796,1.0,1.0,0.0,9,302,671,1715,0.8666666666666667,15,1,0.9
796,797,1.0,1.0,0.0,9,302,779,1579,0.75,16,1,0.8
797,798,0.6,0.6,0.0,5,302,875,1533,0.6666666666666666,15,1,0.7
798,799,0.6310679611650486,0.6601941747572816,0.029126213592232997,6,303,977,1293,0.6576576576576577,111,1,0.7
799,800,0.15384615384615385,0.7802197802197802,0.6263736263736264,1,304,364,1111,0.7722772277227723,101,1,0.8
800,801,1.0,1.0,0.0,9,304,367,853,0.9333333333333332,15,1,0.9
801,802,0.5742574257425742,0.6237623762376238,0.04950495049504955,5,304,523,1039,0.5982142857142857,112,1,0.6
802,803,0.8681318681318682,0.8681318681318682,0.0,8,304,537,1514,0.8613861386138614,101,1,0.9
803,804,0.8,0.8,0.0,7,304,554,1126,0.9444444444444444,18,1,0.9
804,805,0.4606741573033708,0.5730337078651685,0.1123595505617977,4,305,1263,1762,0.4803921568627451,102,1,0.5
805,806,0.7272727272727273,0.8181818181818182,0.09090909090909094,7,305,354,1312,0.7272727272727273,11,1,0.7
806,807,0.6,0.8,0.20000000000000007,5,305,361,727,0.6666666666666666,18,1,0.7
807,808,0.42857142857142855,0.5714285714285714,0.14285714285714285,4,305,420,1781,0.625,16,1,0.6
808,809,0.4,0.4,0.0,3,305,629,818,0.4166666666666667,12,1,0.4
809,810,0.5058823529411764,0.5176470588235295,0.01176470588235301,5,305,677,1674,0.5445544554455446,101,1,0.5
810,811,0.6666666666666666,0.6666666666666666,0.0,6,307,322,990,0.6111111111111112,18,1,0.6
811,812,0.5714285714285714,0.8571428571428571,0.2857142857142857,5,307,432,1369,0.65,20,1,0.6
